Biomarker,BiomarkerCluster,TargetGene,OncogeneAddiction,T-stat,P-value,EffectSize,n_Amplified,n_WT,MeanEffect_Amplified,MeanEffect_WT,FDR
10051,"10051, 3840, 51068, 8706",23523,False,2.7935097672171136,0.0165620988478987,1.3554230775462226,5,12,0.0121089453300708,-0.2015339630526111,0.7048980035759653
10051,"10051, 3840, 51068, 8706",994,False,2.2239230394481804,0.0427802526812019,1.0239634244519311,5,12,-0.2424333417098749,-0.4330139500824006,0.7975356290297795
10051,"10051, 3840, 51068, 8706",2491,False,-2.6891334126576405,0.0327834470793418,-1.4743417094753364,5,12,-0.9908020606649152,-0.6337645313586183,0.7722938751587749
10051,"10051, 3840, 51068, 8706",387103,False,-2.2315837362114874,0.0432115545072693,-1.0468960412345378,5,12,-2.241439903754422,-1.9161877255797055,0.7982670741340606
10051,"10051, 3840, 51068, 8706",149465,False,-2.874671916912704,0.0124723709635001,-1.220627133384291,5,12,-0.3525053651713053,-0.1998819130692705,0.6616252892812474
10051,"10051, 3840, 51068, 8706",4849,False,2.2911710450764664,0.0373877782258657,1.0478741827606752,5,12,-1.3132738415207634,-1.6564660370814364,0.7855967493217224
10051,"10051, 3840, 51068, 8706",9125,False,-2.2361623917326905,0.0420346984772115,-0.956836532533873,5,12,-0.6384446846479916,-0.4352739521835252,0.7964297787163211
10051,"10051, 3840, 51068, 8706",65260,False,-2.498047242563916,0.0460686777411412,-1.397615745567789,5,12,-0.5633953566710369,-0.3050876460131205,0.7982670741340606
10051,"10051, 3840, 51068, 8706",9382,False,3.04822335075134,0.0082064453381487,1.3342643277004005,5,12,-0.4444522649134301,-0.6618718465726909,0.6076895211293379
10051,"10051, 3840, 51068, 8706",1399,False,2.374294606200118,0.0320250941524503,1.0906144166553164,5,12,-0.6209244014277153,-1.0806880891525446,0.7715553047120207
10051,"10051, 3840, 51068, 8706",23191,False,2.6006344314737047,0.0225649316834396,1.2434680694398357,5,12,-0.2198594154381454,-0.410132658440385,0.743696768553327
10051,"10051, 3840, 51068, 8706",51164,False,-3.34833749022478,0.0077223615525219,-1.6913116613753094,5,12,-1.0187214094019474,-0.8460384501209934,0.603363561959853
10051,"10051, 3840, 51068, 8706",51202,False,2.226004827514749,0.0427166605481087,1.0272009291594428,5,12,-1.3948221440170747,-1.7410121691543103,0.7975356290297795
10051,"10051, 3840, 51068, 8706",23405,False,-2.336839369551832,0.0458254068853949,-1.2125435871704533,5,12,-0.5687253442879955,-0.3196762861160394,0.7982670741340606
10051,"10051, 3840, 51068, 8706",1738,False,2.623715706127882,0.0194311301826993,1.140235766251663,5,12,-0.0299541448003201,-0.3029410956473329,0.7181353628805818
10051,"10051, 3840, 51068, 8706",3301,False,-2.2411714750939438,0.0466744275405568,-1.1030639763127377,5,12,-0.5227717165304183,-0.2708000225642595,0.8013944858587448
10051,"10051, 3840, 51068, 8706",1841,False,3.229760731757886,0.0078068913880735,1.5811950637373933,5,12,-0.7093814379846667,-1.4271466656739282,0.6039499425927941
10051,"10051, 3840, 51068, 8706",1968,False,2.7044549596655423,0.0163885561190663,1.1865228431748185,5,12,-1.6167929384224269,-1.8403100484211004,0.7016422622248645
10051,"10051, 3840, 51068, 8706",3646,False,-2.5212682308034844,0.0470281628368315,-1.432282203414191,5,12,-1.5833738399714734,-1.2656472004392934,0.8015763446676192
10051,"10051, 3840, 51068, 8706",55140,False,-4.34993159079148,0.0012246891140082,-2.150882287318752,5,12,-1.1840198490115026,-0.6958161442656511,0.3748120081084212
10051,"10051, 3840, 51068, 8706",23587,False,-3.386675216197299,0.0041157260276356,-1.527756837130757,5,12,-1.2219954884097806,-0.8180473875839253,0.5320675763623917
10051,"10051, 3840, 51068, 8706",9700,False,-2.495202197304349,0.0330621697499689,-1.267703218240218,5,12,-2.4139279907904627,-1.889691189631012,0.7722938751587749
10051,"10051, 3840, 51068, 8706",2130,False,-2.184120668766389,0.0455301870932405,-0.9901130169160748,5,12,-1.0753897263384709,-0.9217264144062748,0.7982670741340606
10051,"10051, 3840, 51068, 8706",100128071,False,-2.238200715217071,0.0497008173272668,-1.1279381872452017,5,12,-0.3553038744492888,-0.1907452791032992,0.8046714497212784
10051,"10051, 3840, 51068, 8706",2735,False,2.2808493224539736,0.0440469105842062,1.1278897660831122,5,12,-0.2022740502625155,-0.3278116362811441,0.7982670741340606
10051,"10051, 3840, 51068, 8706",54584,False,2.747970199110851,0.0163569843066955,1.2946073346899656,5,12,-0.5441853256918411,-0.8723168609631641,0.7016422622248645
10051,"10051, 3840, 51068, 8706",8338,False,2.9592996435129,0.0115446617816633,1.416789444720593,5,12,-0.7391380570894525,-1.1335738135338265,0.6488452626579987
10051,"10051, 3840, 51068, 8706",8334,False,2.352394444106532,0.0334331708643016,1.0813926208782636,5,12,-0.5296091155099042,-0.69918051987779,0.7736039978034098
10051,"10051, 3840, 51068, 8706",55766,False,2.4483865013406585,0.0284350223152836,1.1422037413544202,5,12,-0.3076895676174321,-0.421107950570706,0.7599647358586262
10051,"10051, 3840, 51068, 8706",8970,False,2.702746209803813,0.0229335727896547,1.366889082692134,5,12,-1.4581638023735295,-1.8210052525652416,0.7468013790046008
10051,"10051, 3840, 51068, 8706",8340,False,3.614224066356608,0.0210426421079603,2.376251777929864,4,8,-0.6390167823081127,-0.9606890710593332,0.7306333539722384
10051,"10051, 3840, 51068, 8706",8347,False,3.07641691335267,0.0077403550169343,1.3478933271831206,5,12,-1.252471847607095,-1.5650306928099489,0.603363561959853
10051,"10051, 3840, 51068, 8706",3017,False,2.3777598097261,0.0385263428920388,1.1905494925100224,5,12,-0.3749143342061138,-0.6128528966126038,0.7891616186922428
10051,"10051, 3840, 51068, 8706",3020,False,2.827986922739487,0.0202916106163876,1.6175479635090753,4,8,-1.0975604561278165,-1.407008742836859,0.7251380775498089
10051,"10051, 3840, 51068, 8706",8350,False,2.498181710937768,0.0302758737442095,1.2376691617242928,5,12,-0.2171347801164647,-0.3465237308680431,0.7688185734422155
10051,"10051, 3840, 51068, 8706",55355,False,-4.986862604358416,0.0001833535938374,-2.28802286829179,5,12,-1.2199668206306282,-0.8450362409489253,0.1784498206797833
10051,"10051, 3840, 51068, 8706",3187,False,2.237442941760769,0.0410447548036407,0.9783318571715232,5,12,-1.0990269856934098,-1.3568853749404797,0.7950058640262805
10051,"10051, 3840, 51068, 8706",3611,False,2.429872077610882,0.0289356376870922,1.1209458702107828,5,12,-0.3630081376748532,-0.6729175622429749,0.7627438360397004
10051,"10051, 3840, 51068, 8706",54973,False,3.1834432668636103,0.0156107826521644,1.7270963075633865,5,12,-1.4793359730002222,-2.056703541831982,0.6964103403990867
10051,"10051, 3840, 51068, 8706",65123,False,3.504565886598824,0.0045965440820296,1.44109755131358,5,12,-1.405687941287152,-1.7043301469641747,0.5463305204322857
10051,"10051, 3840, 51068, 8706",3685,False,3.47622402150949,0.0033874656553855,1.55030031775076,5,12,-0.5205463859489983,-1.0220542779711366,0.5048329480390911
10051,"10051, 3840, 51068, 8706",3832,False,-3.499191445624803,0.0066080908469814,-1.7898641068694168,5,12,-3.011901746007471,-2.1970985556563174,0.5853481090725166
10051,"10051, 3840, 51068, 8706",55083,False,2.227755986006466,0.0427861207808851,0.9519877220061526,5,12,-0.006693531165626,-0.1385001831329337,0.7975356290297795
10051,"10051, 3840, 51068, 8706",132660,False,-3.049550803007854,0.0125553351564115,-1.5368700306264844,5,12,-0.5253833724564981,-0.1926117207974623,0.6630760309431742
10051,"10051, 3840, 51068, 8706",374819,False,2.6790265897439203,0.0231798379722387,1.4430551833914935,4,8,-0.3579135028182494,-0.5943798422334324,0.7485525004632818
10051,"10051, 3840, 51068, 8706",1241,False,4.359603667856049,0.0011294344115453,2.143049264060324,5,12,-0.2233578306829079,-0.4272467308436145,0.3639335295229183
10051,"10051, 3840, 51068, 8706",4174,False,-3.012087553841057,0.0138365675264988,-1.5277857239372985,5,12,-1.8967640248969115,-1.4170975862710746,0.6751793909154472
10051,"10051, 3840, 51068, 8706",4176,False,-3.2190342473952938,0.0058441280723579,-1.4599612164939784,5,12,-2.2612510703557307,-1.876901350947188,0.5783460537391655
10051,"10051, 3840, 51068, 8706",219541,False,-3.2321423922446293,0.0061641689413957,-1.5082295293678123,5,12,-0.7549983097830066,-0.2670138248904256,0.5814955949380457
10051,"10051, 3840, 51068, 8706",9862,False,-3.5672944644012805,0.006765509692362,-1.8559798824696765,5,12,-0.479938134735855,-0.1853521675191487,0.5855603892448294
10051,"10051, 3840, 51068, 8706",4221,False,-2.511150515331656,0.0273611731271926,-1.2121784730897234,5,12,-0.5279305408372398,-0.2980900407001469,0.7578267072412546
10051,"10051, 3840, 51068, 8706",196074,False,-2.343400224699232,0.0378200710084397,-1.1394563685387928,5,12,-0.5039109075422474,-0.3072429213543231,0.7866294065922688
10051,"10051, 3840, 51068, 8706",54468,False,-2.609578641979569,0.0237835222558898,-1.275827635895736,5,12,-0.7419746878448028,-0.4019472385355809,0.753136975180784
10051,"10051, 3840, 51068, 8706",26589,False,-2.323819651499527,0.0445246564300485,-1.1854173081635202,5,12,-0.4302044619845732,-0.151865001647739,0.7982670741340606
10051,"10051, 3840, 51068, 8706",4605,False,-2.934556526737387,0.0139406427316679,-1.4516095827246305,5,12,-0.6698989153716746,-0.3759244591184012,0.6757656294720714
10051,"10051, 3840, 51068, 8706",64005,False,2.3501332037513367,0.03549855952442,0.9836061079494788,5,12,-0.1215603655055094,-0.252514562957272,0.7792678241219885
10051,"10051, 3840, 51068, 8706",653784,False,3.8066625061213015,0.0040478310912615,2.154687588332209,4,8,-0.2286550432602893,-0.4319918710355843,0.53178799125818
10051,"10051, 3840, 51068, 8706",10135,False,3.496308012376138,0.0045672249927469,1.441048366859512,5,12,-0.1265410969920195,-0.5312132521127074,0.5463305204322857
10051,"10051, 3840, 51068, 8706",8774,False,-2.488703802603788,0.0439903816223624,-1.3685099149538973,5,12,-1.4213633908723644,-0.6756084085661561,0.7982670741340606
10051,"10051, 3840, 51068, 8706",51103,False,-2.9948609236476704,0.0159461881695161,-1.5519645973386609,5,12,-0.5541440297197066,-0.3841649154782231,0.7006015786627908
10051,"10051, 3840, 51068, 8706",4712,False,-2.3591501740355385,0.0441003209057432,-1.2230614133183588,5,12,-0.4220211786469582,-0.1940786096958983,0.7982670741340606
10051,"10051, 3840, 51068, 8706",8021,False,2.398639163451044,0.0346764265707321,1.1719094945539603,5,12,-1.1822721905082416,-1.366804992502199,0.7760302177369495
10051,"10051, 3840, 51068, 8706",9688,False,-2.1560180547119416,0.0482114594838024,-0.9342614233567512,5,12,-1.7333404752389747,-1.5226539828680548,0.8037156778640308
10051,"10051, 3840, 51068, 8706",399909,False,-2.502603916484331,0.0312734511320742,-1.2552634766787758,5,12,-0.6582511084804344,-0.4836138220451464,0.7710891626210068
10051,"10051, 3840, 51068, 8706",5201,False,-2.7630237996210707,0.0224935886280644,-1.423963381801197,5,12,-0.9073887892341352,-0.4395670143422892,0.743696768553327
10051,"10051, 3840, 51068, 8706",5238,False,2.805278341461304,0.0153551466279003,1.169064025324378,5,12,-0.0203021821796558,-0.3957428807362546,0.6930559530626134
10051,"10051, 3840, 51068, 8706",25957,False,2.9500459720567385,0.0199107287836574,1.5744074382067037,5,12,-0.4129287171348332,-0.5775436755687162,0.7220780991089206
10051,"10051, 3840, 51068, 8706",5425,False,2.333065374448015,0.04257302564365,1.177947275082958,5,12,-0.9494038516746846,-1.2809900320798389,0.7975356290297795
10051,"10051, 3840, 51068, 8706",5426,False,3.561070760485993,0.0029395845393101,1.6210331587606384,5,12,-1.3279955258516658,-1.796617007117146,0.4907776445806566
10051,"10051, 3840, 51068, 8706",84366,False,2.6381548571826,0.0192199663420961,1.2142843027240555,5,12,-0.378587419679935,-0.5370998138674291,0.7163662249874128
10051,"10051, 3840, 51068, 8706",55660,False,-2.665132175142924,0.0212774281021075,-1.298855694051405,5,12,-1.27552396358508,-0.955312165654318,0.7325802880632503
10051,"10051, 3840, 51068, 8706",5689,False,3.6294301427041473,0.006756919951864,1.910269733139908,5,12,-1.4179625577502208,-1.828069738971,0.5853481090725166
10051,"10051, 3840, 51068, 8706",5714,False,-2.3192980570463217,0.0360233139456718,-1.0755511366659285,5,12,-1.06831964022592,-0.8505736072356608,0.7797765726372132
10051,"10051, 3840, 51068, 8706",10156,False,3.13931825136885,0.0116112819365527,1.6390523943513604,4,8,-0.3084152977419243,-0.5698249168863596,0.6512373017693148
10051,"10051, 3840, 51068, 8706",10235,False,-2.7286176346712443,0.0268324371011552,-1.4461231610915202,5,12,-0.4268137220275559,-0.2934318233640797,0.7573780069990087
10051,"10051, 3840, 51068, 8706",401466,False,-3.5980611961524565,0.0076333718376007,-1.9126631538919183,5,12,-0.4427884400515314,0.0260059070975304,0.6024215543479616
10051,"10051, 3840, 51068, 8706",157506,False,2.2492240231225544,0.0422838979097514,0.9461503970556646,5,12,-0.1533995848197038,-0.2623860059182887,0.7974289184896268
10051,"10051, 3840, 51068, 8706",9827,False,2.2233647644682204,0.0451814432056036,1.0613294236153945,5,12,-0.3147527189745236,-0.5235732578430285,0.7982670741340606
10051,"10051, 3840, 51068, 8706",387,False,-2.760206481615789,0.0161944768816265,-1.3064160205788662,5,12,-0.5703331418078621,-0.2490920341418575,0.7008226000420413
10051,"10051, 3840, 51068, 8706",6136,False,-2.7264658371390524,0.0164758587908495,-1.2671534257791803,5,12,-2.7459476708834,-2.2706027553446155,0.7031100383053414
10051,"10051, 3840, 51068, 8706",6193,False,2.3376800658745136,0.0436080908156535,1.1933544682162047,5,12,-1.6514542395495646,-1.910274533192252,0.7982670741340606
10051,"10051, 3840, 51068, 8706",29072,False,-3.4864821210816377,0.0035111193607258,-1.5011694629085333,5,12,-0.6633198489191264,-0.4796328170877423,0.506575498552766
10051,"10051, 3840, 51068, 8706",112869,False,-2.377387395883689,0.0313622623757429,-1.0383229307472053,5,12,-0.5698853274935161,-0.2764571783154889,0.7710891626210068
10051,"10051, 3840, 51068, 8706",9197,False,3.4821182899205017,0.0033470944518352,1.5532937948304426,5,12,-0.0833384668585448,-0.3622650554955924,0.5028055018374575
10051,"10051, 3840, 51068, 8706",10237,False,-2.413155651231759,0.0304806455595705,-1.1271945370262453,5,12,-1.459216388667987,-1.193887879940552,0.7689044219165413
10051,"10051, 3840, 51068, 8706",8773,False,-2.520871793497849,0.0480245690611937,-1.4407718221209616,5,12,-1.1972631269603116,-0.4264217813353331,0.8025850769705906
10051,"10051, 3840, 51068, 8706",10772,False,2.5179602312841256,0.0347367122996063,1.3112983742979178,5,12,-0.472639842723895,-0.8503297562395099,0.7760302177369495
10051,"10051, 3840, 51068, 8706",23648,False,-2.302897321215784,0.0441061890615011,-1.1561418668837362,5,12,-0.3638030052599397,-0.1906768984917742,0.7982670741340606
10051,"10051, 3840, 51068, 8706",56910,False,3.055497951497419,0.0154181481482236,1.601145184319758,5,12,-0.246949964330965,-0.5765447040058748,0.6949752137190081
10051,"10051, 3840, 51068, 8706",55240,False,3.662311269711603,0.0024197689366783,1.673045996673052,5,12,-0.049024311451631,-0.3011007333133235,0.4587117602278026
10051,"10051, 3840, 51068, 8706",6491,False,-2.465443943567733,0.0290744358657343,-1.1795164680986323,5,12,-0.7773284313379337,-0.5722553178404537,0.7635994682586036
10051,"10051, 3840, 51068, 8706",6821,False,2.1869362781919293,0.0466970717249649,1.0220743141530404,5,12,-0.192485564648549,-0.3239515725767389,0.8013944858587448
10051,"10051, 3840, 51068, 8706",10460,False,-3.866062945387664,0.0040390754039357,-1.9951838341561352,5,12,-0.7732608415345961,-0.2871522211834882,0.5313696178648121
10051,"10051, 3840, 51068, 8706",57215,False,2.5335693107462807,0.0341243756381228,1.3219736871203105,5,12,-0.2976789489031765,-0.4832814599218144,0.7760302177369495
10051,"10051, 3840, 51068, 8706",84321,False,2.727311149010027,0.0176867857393137,1.3016199899306915,5,12,-1.123820894039531,-1.496348378432352,0.7134390816796584
10051,"10051, 3840, 51068, 8706",79228,False,-2.7582814723897733,0.0225324122178049,-1.4195987314882437,5,12,-0.4988604953110423,-0.3273714297916746,0.743696768553327
10051,"10051, 3840, 51068, 8706",64759,False,2.898800622091912,0.0112098113298899,1.260277573621689,5,12,-0.166158843345977,-0.3685718325459851,0.64579115731803
10051,"10051, 3840, 51068, 8706",114034,False,-2.2766173925985416,0.0438834043226097,-1.1207233725425605,5,12,-1.054025761258354,-0.5790864586189229,0.7982670741340606
10051,"10051, 3840, 51068, 8706",27095,False,2.6543835174439434,0.0183847433240716,1.211891040000091,5,12,-1.4255339259554725,-1.6725785308764662,0.7134390816796584
10051,"10051, 3840, 51068, 8706",126003,False,3.091007048442004,0.017938444454418,1.6801574431746804,5,12,-0.5694067272354852,-0.8206650375728374,0.7134390816796584
10051,"10051, 3840, 51068, 8706",54931,False,-2.3810078522420106,0.0310984278157541,-1.074265124579482,5,12,-0.4602119576431852,-0.2790448717365382,0.7710891626210068
10051,"10051, 3840, 51068, 8706",80746,False,2.555430775469306,0.0219607612348172,1.1341326639284268,5,12,-0.5416497289921801,-0.6994176885009583,0.7398212951771879
10051,"10051, 3840, 51068, 8706",64852,False,2.4081543027718766,0.0317251661840345,1.1424850783580072,5,12,-1.2445621171323809,-1.7080729130659025,0.7715553047120207
10051,"10051, 3840, 51068, 8706",7307,False,2.599786343088941,0.0228444881977242,1.2476938222687748,5,12,-1.449127099578233,-1.688878847869196,0.7453439108532166
10051,"10051, 3840, 51068, 8706",23350,False,-2.192367016678067,0.0478153640922203,-0.9146118184931554,5,12,-1.5977734719123795,-1.3888905947708894,0.8023368232871229
10051,"10051, 3840, 51068, 8706",118424,False,2.6034756951068987,0.0201280059340707,1.136446689962815,5,12,-0.1262623473770157,-0.2976163381707857,0.7230843984880345
10051,"10051, 3840, 51068, 8706",55585,False,2.7450323582300533,0.0317162904002527,1.5212189682719888,5,12,-0.18870686047187,-0.4146017681321245,0.7715553047120207
10051,"10051, 3840, 51068, 8706",23376,False,2.639101167170885,0.0198361687197288,1.2350584113492786,5,12,-0.2915732453324053,-0.5895143101526743,0.7204698919722063
10051,"10051, 3840, 51068, 8706",51569,False,2.20176405648834,0.0439081198914942,0.993073454004564,5,12,-0.3599030247801314,-0.6286852472638742,0.7982670741340606
10051,"10051, 3840, 51068, 8706",25972,False,2.479806412216743,0.0257038018876415,1.1227850855772246,5,12,-0.3487214509522777,-0.5284665953292055,0.7568854103964252
10051,"10051, 3840, 51068, 8706",124590,False,2.3370915077402725,0.0398515690952768,1.1548523244193207,5,12,-0.1495372808559445,-0.2859949829221133,0.7938602357431933
10051,"10051, 3840, 51068, 8706",11274,False,2.194421669608907,0.0476300019894475,0.9155272351763464,5,12,-0.2687229281531212,-0.6998824996657013,0.8019982402475438
10051,"10051, 3840, 51068, 8706",80146,False,2.5472013586967317,0.0223756074337795,1.12055803801911,5,12,-0.0669594525543383,-0.3760262174002536,0.743696768553327
10051,"10051, 3840, 51068, 8706",84313,False,2.483280252436059,0.0387532676395502,1.3135799990150048,5,12,-1.8212329458255112,-2.418342948905743,0.789404272527965
10051,"10051, 3840, 51068, 8706",79726,False,-2.933059929345191,0.0106501812958537,-1.2638848387965014,5,12,-0.5059979450706726,-0.3364589621480126,0.6418925767384508
10051,"10051, 3840, 51068, 8706",7517,False,2.1985772462386337,0.0481899277743436,1.060354373808894,5,12,-0.2932311776889378,-0.6161659015940366,0.8037156778640308
10051,"10051, 3840, 51068, 8706",27107,False,-2.4346698247807605,0.027877638132077,-1.0772305619588205,5,12,-1.5789699621643698,-1.299263712897035,0.7581811369829983
10051,"10051, 3840, 51068, 8706",26009,False,-2.5876133333052644,0.0228693314669538,-1.2323327915465834,5,12,-0.4701801637566181,-0.2807862622922252,0.7454994798072138
10397,"10397, 10656, 1936, 22827, 23513, 286077, 3297, 340371, 4061, 51337, 5339, 6482, 79792, 83481, 8694",60,False,-2.255574759485213,0.0416255797928269,-0.9018252814490388,4,13,-0.6765799714880303,-0.486608713960121,0.7955525158072521
10397,"10397, 10656, 1936, 22827, 23513, 286077, 3297, 340371, 4061, 51337, 5339, 6482, 79792, 83481, 8694",102157402,False,-3.6936165731678994,0.0041229960313184,-1.7739853924516154,4,13,-1.5009297165811644,-0.9233953166570028,0.5320675763623917
10397,"10397, 10656, 1936, 22827, 23513, 286077, 3297, 340371, 4061, 51337, 5339, 6482, 79792, 83481, 8694",364,False,2.2997986210733465,0.038315411313783,1.0339344087147944,4,13,-0.2729969103174998,-0.4392767962347836,0.7891616186922428
10397,"10397, 10656, 1936, 22827, 23513, 286077, 3297, 340371, 4061, 51337, 5339, 6482, 79792, 83481, 8694",382,False,2.548964467007324,0.0308733555708445,1.2497573754734277,4,13,-0.0445663257830288,-0.3082299017846636,0.7693126667133082
10397,"10397, 10656, 1936, 22827, 23513, 286077, 3297, 340371, 4061, 51337, 5339, 6482, 79792, 83481, 8694",9411,False,2.427276042569471,0.0317747014601689,1.117913767187553,4,13,-0.2639180467412321,-0.6440786842684243,0.7715553047120207
10397,"10397, 10656, 1936, 22827, 23513, 286077, 3297, 340371, 4061, 51337, 5339, 6482, 79792, 83481, 8694",285598,False,-3.101916915946524,0.0077843225149805,-1.3698712860837603,4,13,-0.4248269825564586,-0.2042728701263499,0.6039499425927941
10397,"10397, 10656, 1936, 22827, 23513, 286077, 3297, 340371, 4061, 51337, 5339, 6482, 79792, 83481, 8694",84126,False,2.497807678750104,0.0325263868158439,1.2123177831587235,4,13,-0.4341671500001358,-0.6518619614589227,0.772109071206664
10397,"10397, 10656, 1936, 22827, 23513, 286077, 3297, 340371, 4061, 51337, 5339, 6482, 79792, 83481, 8694",617,False,3.1167150290524592,0.0089266244795708,1.4382589094804985,4,13,-0.1787038095580216,-0.3770979222653195,0.613409593830681
10397,"10397, 10656, 1936, 22827, 23513, 286077, 3297, 340371, 4061, 51337, 5339, 6482, 79792, 83481, 8694",23774,False,2.4516628919611168,0.0269532651870287,1.035588798506754,4,13,0.0533865405748546,-0.0955354097085937,0.7578267072412546
10397,"10397, 10656, 1936, 22827, 23513, 286077, 3297, 340371, 4061, 51337, 5339, 6482, 79792, 83481, 8694",114049,False,-2.2958195612206738,0.0411147575847276,-1.0664793531443484,4,13,-1.6113828955596132,-1.384716575495183,0.7950058640262805
10397,"10397, 10656, 1936, 22827, 23513, 286077, 3297, 340371, 4061, 51337, 5339, 6482, 79792, 83481, 8694",819,False,3.267978678790425,0.0052143214191426,1.3663826682795035,4,13,-0.2739047793976185,-0.4707818102044173,0.5679220261202397
10397,"10397, 10656, 1936, 22827, 23513, 286077, 3297, 340371, 4061, 51337, 5339, 6482, 79792, 83481, 8694",124808,False,2.1826487173087963,0.0480479014196214,0.9872470817570508,4,13,-0.2724624166138313,-0.3817618884390615,0.8025850769705906
10397,"10397, 10656, 1936, 22827, 23513, 286077, 3297, 340371, 4061, 51337, 5339, 6482, 79792, 83481, 8694",55835,False,3.632455948396418,0.0024703302835459,1.5199047538778407,4,13,-0.139408367331455,-0.3521326162146431,0.4610912565838169
10397,"10397, 10656, 1936, 22827, 23513, 286077, 3297, 340371, 4061, 51337, 5339, 6482, 79792, 83481, 8694",91687,False,2.334334042334277,0.0375728270857802,1.074104559035744,4,13,-0.7064130320775162,-0.9044467160296862,0.7855967493217224
10397,"10397, 10656, 1936, 22827, 23513, 286077, 3297, 340371, 4061, 51337, 5339, 6482, 79792, 83481, 8694",55125,False,3.251740113933575,0.0287861729492431,1.9672301432249677,4,13,-0.4943366153405474,-0.8988286097389853,0.7616078750973275
10397,"10397, 10656, 1936, 22827, 23513, 286077, 3297, 340371, 4061, 51337, 5339, 6482, 79792, 83481, 8694",64377,False,2.4296007163070734,0.0282459454105319,1.0131205606496358,4,13,-0.1307697298470265,-0.2606442152537504,0.7586792529741281
10397,"10397, 10656, 1936, 22827, 23513, 286077, 3297, 340371, 4061, 51337, 5339, 6482, 79792, 83481, 8694",57511,False,3.046739365204889,0.0083448179838627,1.3212382527852546,4,13,-0.3387816384362213,-0.5087266149350567,0.6113059865459624
10397,"10397, 10656, 1936, 22827, 23513, 286077, 3297, 340371, 4061, 51337, 5339, 6482, 79792, 83481, 8694",91949,False,2.5843920044592217,0.0225590342029241,1.1658778968995165,4,13,-0.1551743492113708,-0.3432585053066657,0.743696768553327
10397,"10397, 10656, 1936, 22827, 23513, 286077, 3297, 340371, 4061, 51337, 5339, 6482, 79792, 83481, 8694",64326,False,-2.3981891415326477,0.0450379525263818,-1.2279218767150726,4,13,-0.5176063300694116,-0.3297462237275592,0.7982670741340606
10397,"10397, 10656, 1936, 22827, 23513, 286077, 3297, 340371, 4061, 51337, 5339, 6482, 79792, 83481, 8694",55352,False,2.801375668606481,0.013698027449648,1.2166867915796098,4,13,-0.0501348415372028,-0.2397021884975354,0.6751793909154472
10397,"10397, 10656, 1936, 22827, 23513, 286077, 3297, 340371, 4061, 51337, 5339, 6482, 79792, 83481, 8694",8533,False,3.2656784186732706,0.0092423517843248,1.5925481503070418,4,13,-0.5477490086220986,-0.8371338631532771,0.6177479122895033
10397,"10397, 10656, 1936, 22827, 23513, 286077, 3297, 340371, 4061, 51337, 5339, 6482, 79792, 83481, 8694",10987,False,2.566224870531709,0.0295919598576801,1.253129556845368,4,13,-1.677933832066278,-2.007320266783198,0.7673596757763704
10397,"10397, 10656, 1936, 22827, 23513, 286077, 3297, 340371, 4061, 51337, 5339, 6482, 79792, 83481, 8694",90639,False,2.147911517890462,0.048576104791445,0.9194809115105896,4,13,-0.076001589504199,-0.2143462991992339,0.8037156778640308
10397,"10397, 10656, 1936, 22827, 23513, 286077, 3297, 340371, 4061, 51337, 5339, 6482, 79792, 83481, 8694",116228,False,-2.788723541591046,0.0408936454368213,-1.6238440353149968,4,13,-0.5026602695701952,-0.3297595945166523,0.7950058640262805
