Biomarker,TargetGene,T-stat,P-value,EffectSize,n_Deleted,n_WT,MeanEffect_Deleted,MeanEffect_WT,FDR
COPS2,AOPEP,-2.4429155426086133,0.035160630662648,-1.2247241925134922,11,7,0.0071172425675893,0.1283694129429355,0.9683983315219682
COPS2,AP2M1,2.542655203641813,0.0234759569682985,1.214758674270207,11,7,-0.4606404529068779,-0.7850608419492069,0.9683983315219682
COPS2,AP3M1,-2.914803558904795,0.0101281668533396,-1.3401252656399871,11,7,-0.2738565072140304,-0.1439417808693745,0.9683983315219682
COPS2,AP3M2,-2.1550325196558755,0.0476124070451433,-1.01310172200207,11,7,-0.2444933282284158,-0.1304869273581366,0.9683983315219682
COPS2,AP5B1,2.7909306887668066,0.0131002064690759,1.2751142210050628,11,7,-0.0914283217966354,-0.1906042334679759,0.9683983315219682
COPS2,APOC4,-2.3456753449118524,0.0464191348795595,-1.2032730686717068,11,7,0.0568316676777498,0.1747571856394912,0.9683983315219682
COPS2,APOL5,2.4092719900058555,0.0283972073203884,1.1080215943508551,11,7,-0.026949487761745,-0.1104488507279519,0.9683983315219682
COPS2,APPBP2,-2.1597183737514727,0.0485233504475347,-1.0304954236771815,11,7,-0.1506291050526244,-0.0626371992329608,0.9683983315219682
COPS2,AQP11,-2.221128754683969,0.0411711148179711,-1.024918435994732,11,7,0.0794164574441814,0.16414239402972,0.9683983315219682
COPS2,ARHGAP1,-2.3622825251186472,0.0368235216112075,-1.1610056216541191,11,7,-0.0428342727443197,0.0567017712929836,0.9683983315219682
COPS2,ARL2BP,-3.710178339185025,0.0023695993029082,-1.7751355685511554,11,7,-0.1441785655152969,0.005772014125764,0.9683983315219682
COPS2,ARL8B,-3.03458066533762,0.0112186665387018,-1.496967709906441,11,7,-0.2825416231446733,-0.1010141876873194,0.9683983315219682
COPS2,ARMC3,2.727843711777,0.0184921474289085,1.334362717037682,11,7,0.1783382700324497,0.0981881535153416,0.9683983315219682
COPS2,ARMC7,2.707016225538821,0.0176752909895075,1.3036484723768338,11,7,-1.1803458718008306,-1.6446311487554497,0.9683983315219682
COPS2,ARPC2,-2.329864279337073,0.0343885945136365,-1.0393806803457502,11,7,-0.6362526967974602,-0.4563587550475915,0.9683983315219682
COPS2,ARRDC1,-2.314909624098064,0.0385008269621059,-1.1258924274960629,11,7,-0.112602136798445,-0.0353916903220642,0.9683983315219682
COPS2,ART4,2.647332844681215,0.027557728039718,1.348433855642978,11,7,0.1211514672547605,0.0229986757039101,0.9683983315219682
COPS2,ATG16L1,-2.408735815630406,0.0304177431887913,-1.151155550353819,11,7,-0.0152551715094368,0.09134559442696,0.9683983315219682
COPS2,ATG4D,-2.293568871489032,0.0456369113321889,-1.1518951905855532,11,7,-0.0649238285265309,0.0572621491742279,0.9683983315219682
COPS2,ATOH8,2.8705973906378586,0.0147234840730573,1.4115077005783507,11,7,-0.0620131108289816,-0.1515273480409828,0.9683983315219682
COPS2,ATP6V1C2,-2.373653716546832,0.0317565815717597,-1.056869537556969,11,7,-0.0493851006658952,0.0721838215428863,0.9683983315219682
COPS2,ATXN7L3B,-2.30671191416398,0.0356327421808296,-1.085409324433494,11,7,-0.1677965080074042,-0.0751113847640913,0.9683983315219682
COPS2,AUNIP,3.095850773416151,0.0069664291426575,1.4298053487062328,11,7,0.0166774183841569,-0.0925329095487309,0.9683983315219682
COPS2,B3GNT6,2.887928379271289,0.0134581853910628,1.4080291061220194,11,7,-0.070140165010365,-0.1793315036658855,0.9683983315219682
COPS2,B3GNT7,-2.287032110933828,0.0362914732270713,-1.0392294693733817,11,7,-0.0076724202153382,0.0641557263902722,0.9683983315219682
COPS2,B3GNTL1,-2.5563014330677816,0.0258215392426952,-1.254994238103502,11,7,-0.0244644060587843,0.1293565037515152,0.9683983315219682
COPS2,BAG3,-3.095012357245888,0.0095279204662106,-1.516848147705219,11,7,-0.1322477103866088,0.0213879482334401,0.9683983315219682
COPS2,BAIAP2L1,-2.1786172541855624,0.0457049167454847,-1.02679099866616,11,7,0.1223497568640644,0.2201952282994496,0.9683983315219682
COPS2,BAK1,-2.2198120878699994,0.0419167655780627,-0.9973491326837334,11,7,-0.507558145574671,-0.311312206205342,0.9683983315219682
COPS2,BARHL1,-2.359027572573686,0.0330591201508434,-1.122757448652601,11,7,-0.1149043052390058,-0.0417707759304384,0.9683983315219682
COPS2,BCAM,-3.85976674268624,0.0047874728173221,-1.9841497641223853,11,7,0.0831076824042359,0.2702661731750832,0.9683983315219682
COPS2,BCAP31,-2.615112079309338,0.0191784129327325,-1.22440821674465,11,7,-0.3397894354775376,-0.1035725307815207,0.9683983315219682
COPS2,BCAS4,-3.215685817482437,0.0058775110507537,-1.5211558563797232,11,7,-0.0754036535621382,0.0756194504683624,0.9683983315219682
COPS2,BCKDHB,-2.1330401648107538,0.0490377862067595,-0.9920518602205234,11,7,-0.1634926301972793,-0.0577043023831727,0.9683983315219682
COPS2,BCL2L15,2.6364524229193,0.0218973889909445,1.289834811811183,11,7,-0.0581756607736893,-0.1959730796112199,0.9683983315219682
COPS2,BCL9,2.4645876581245,0.0257796999728181,1.1119907614781743,11,7,-0.1153087493403656,-0.241443992426282,0.9683983315219682
COPS2,BCS1L,2.428210381075008,0.0374205530195575,1.2260767322552666,11,7,-0.2556231007903071,-0.4492357818973489,0.9683983315219682
COPS2,BDP1,2.123503363621356,0.0498156561277095,0.9842429805415296,11,7,-0.9189707737439746,-1.1219912597719772,0.9683983315219682
COPS2,BEX4,2.356237310582387,0.031761454352114,1.0676505018171514,11,7,0.11112494637413,0.0310731117294467,0.9683983315219682
COPS2,BFAR,-2.819637250514999,0.0181781968334861,-1.409883967753161,11,7,-0.0243398705422016,0.0663175343846237,0.9683983315219682
COPS2,BHLHE41,-2.2248691627853363,0.0413003310846352,-1.0395766125556092,11,7,-0.1644937345582927,0.0009734838340079,0.9683983315219682
COPS2,BMERB1,-2.2088274684761653,0.044356826597735,-1.054903456424451,11,7,-0.0144444854685019,0.0708184661571222,0.9683983315219682
COPS2,BMP8B,-2.7418835803772343,0.0198370863497719,-1.444520891708894,8,5,-0.2926387000449785,-0.174728983439491,0.9683983315219682
COPS2,BOLA1,-2.255383706942868,0.0385004380907787,-1.0299034266688514,11,7,-0.1908066071308063,-0.0625483711195656,0.9683983315219682
COPS2,BPGM,2.5901128567612526,0.0340046982356937,1.3438034179810052,11,7,0.1354018018676989,-0.0837441647631772,0.9683983315219682
COPS2,BPIFB1,-2.46783035433369,0.0252654554692953,-1.13572912908165,11,7,-0.1218999489011551,-0.0271194941384343,0.9683983315219682
COPS2,BRIX1,2.83714479134619,0.0166288163168008,1.4072454104544865,11,7,-0.9273262309566248,-1.271321486699341,0.9683983315219682
COPS2,BTK,-2.5806425821975467,0.0286132156048534,-1.2997623375081864,11,7,0.0035275277785918,0.1110992763661355,0.9683983315219682
COPS2,BTN3A1,3.282926569712844,0.0049398198918696,1.5415636983964358,11,7,0.0510996040568656,-0.0550178287702301,0.9683983315219682
COPS2,BTN3A2,2.3836907576625848,0.0388370924552999,1.1947994896036562,11,7,0.1478033134294136,-0.0002653848095619,0.9683983315219682
COPS2,BUB3,2.7670731174842147,0.0176100041532158,1.3586645407963995,11,7,-2.15292440638354,-2.748312285316944,0.9683983315219682
COPS2,C10orf95,-2.399347884500041,0.0486630217386133,-1.517480842825348,5,5,-0.3875336265125909,-0.1981997308695278,0.9683983315219682
COPS2,C1QA,2.6041939284755267,0.0233589045709989,1.275346378499188,11,7,0.0889202133813435,-0.038626423450579,0.9683983315219682
COPS2,C1orf216,2.1981470449160643,0.043062643350412,1.0021840635323238,11,7,-0.0803936117736792,-0.1731546800224127,0.9683983315219682
COPS2,C21orf140,2.344074425027906,0.0347080092776429,1.123464558262562,11,7,0.1410643342495012,0.0480404772352792,0.9683983315219682
COPS2,C22orf31,-2.65718403177422,0.0211639926427923,-1.300925111472079,11,7,-0.0341050208988277,0.0422292658820555,0.9683983315219682
COPS2,C2orf72,2.6037611483495406,0.0192279832047595,1.1880151876839624,11,7,0.0841530962542289,0.0116711813126696,0.9683983315219682
COPS2,C3orf70,-3.9562832059588846,0.0011827457149078,-1.8457021138918472,11,7,-0.1460178977178708,0.0405387855683906,0.9683983315219682
COPS2,C5orf24,-3.3116988587224103,0.0053140728668867,-1.5887734305160714,11,7,-0.0136900202510378,0.0766328471595058,0.9683983315219682
COPS2,C5orf58,3.769512348018409,0.0062706359066382,2.384048937573493,5,5,0.470018900762942,0.2468439577417774,0.9683983315219682
COPS2,C6orf58,-2.3704592079992493,0.0456666855283758,-1.2212721715156247,11,7,0.0813581167170525,0.1950468583848474,0.9683983315219682
COPS2,CA5B,2.526628757450145,0.0257646483420175,1.2258838541420416,11,7,0.1933126631557351,0.1112203817748468,0.9683983315219682
COPS2,CACFD1,3.2149618996416827,0.0056813836715908,1.5095200068816848,11,7,0.087751485526477,0.0144739148440371,0.9683983315219682
COPS2,CALML5,-2.520844364139259,0.0273709284622248,-1.0907767106770825,11,7,-0.0800671641382837,0.0624948623224215,0.9683983315219682
COPS2,CAPNS1,2.5919388391543494,0.0302435734697656,1.3210309885145797,11,7,-0.0886882785369625,-0.2573605940578966,0.9683983315219682
COPS2,CAPRIN2,-3.5315412712819523,0.0029920341018939,-1.662026732531544,11,7,-0.1355663632704195,-0.0216836322567406,0.9683983315219682
COPS2,CASD1,2.242130928681495,0.0434447715784788,1.086498443141459,11,7,0.1824665382074538,0.0615328159231012,0.9683983315219682
COPS2,CASP4,2.6740793568145773,0.0167405014806842,1.2143846810978969,11,7,0.1777901951431084,0.097913224637095,0.9683983315219682
COPS2,CASQ2,-2.163085277338093,0.0462300356711873,-1.0043362137439154,11,7,-0.1335201271754688,0.027717026909162,0.9683983315219682
COPS2,CBY1,-2.263178837785902,0.0385869619346499,-1.0620478354173832,11,7,-0.1457629374621415,-0.0658587306979617,0.9683983315219682
COPS2,CCDC124,-2.17805318456994,0.0468090898556525,-1.0384759156101928,11,7,-0.1290133632302503,-0.0148123342761883,0.9683983315219682
COPS2,CCDC43,2.747405448403672,0.0177344027621276,1.3426399623524792,11,7,-0.2852330409853752,-0.4435888896001578,0.9683983315219682
COPS2,CCDC83,-2.8673499733648056,0.0175627614525595,-1.4425519584016222,11,7,0.0027874275172144,0.1319342081629966,0.9683983315219682
COPS2,CCKBR,2.486548248429004,0.0247331657058756,1.1204855875662596,11,7,0.0326237332810851,-0.059675884596555,0.9683983315219682
COPS2,CCL3,2.40960359511862,0.0396066422233098,1.222715188664962,11,7,0.090655783951192,-0.0941330982725926,0.9683983315219682
COPS2,CCL7,2.256020295475085,0.0429387142450906,1.0977523046635207,11,7,0.0164539322254393,-0.0762724376502472,0.9683983315219682
COPS2,CCN4,-2.508474706622688,0.0264981866257126,-1.2154380320392175,11,7,0.0642842796414899,0.154826973932195,0.9683983315219682
COPS2,CCNP,2.8930865230282268,0.0197886377504288,1.484850194207278,11,7,-0.0153371342209455,-0.2088485412442445,0.9683983315219682
COPS2,CD109,-2.5889973380332623,0.0223112541467098,-1.2487391665877277,11,7,-0.067567575142175,0.0353277359811027,0.9683983315219682
COPS2,CD27,-2.948705983274057,0.0098791965284709,-1.3869881621228108,11,7,-0.110347833403362,-0.0133097526882229,0.9683983315219682
COPS2,CD300LD,2.68490529130134,0.0184572006470433,1.1785836518578603,11,7,0.2408648929906861,0.1574144197993264,0.9683983315219682
COPS2,CD99L2,-2.43689974701208,0.0276817044857319,-1.147585179698947,11,7,-0.0275318242205341,0.0598148863188703,0.9683983315219682
COPS2,CDH10,2.141360789265706,0.0481967763560198,0.9941963481600256,11,7,0.127804668839093,0.0318825106809893,0.9683983315219682
COPS2,CDK2AP1,-2.467251432776673,0.0355141370094013,-1.2486000398601849,11,7,-0.1934045125712763,-0.0810740869147429,0.9683983315219682
COPS2,CEACAM19,-2.879775550363626,0.0127359362457733,-1.38818296834586,11,7,0.0825012285285753,0.2456012809344084,0.9683983315219682
COPS2,CEACAM4,-2.278559781119609,0.0374301943792807,-1.0688216529039123,11,7,-0.0508687000068375,0.0420406980896021,0.9683983315219682
COPS2,CENPJ,5.587477420800229,0.0002589443478524,2.8044010638928745,11,7,-0.1763260153880713,-0.4874578291970422,0.9683983315219682
COPS2,CENPK,3.205743635519847,0.0058246810992288,1.5072814030018655,11,7,-1.4284851383774209,-1.8411657768404868,0.9683983315219682
COPS2,CEP131,-2.5580278571177697,0.0214527503251185,-1.1962015683316296,11,7,-0.4910220890284542,-0.3299023222222305,0.9683983315219682
COPS2,CEP170,-2.84072739766313,0.0118077587958393,-1.305651517375596,11,7,-0.2387787637747157,-0.0978444258690213,0.9683983315219682
COPS2,CEP192,2.5274542467578947,0.0225194186670237,1.1715754158408125,11,7,-0.6833476183770847,-0.944291930388866,0.9683983315219682
COPS2,CEP83,2.741843001581787,0.0147211261229506,1.2788674879836914,11,7,0.1846567958774258,0.0692508910765096,0.9683983315219682
COPS2,CERS5,2.407972003763746,0.0424006363876969,1.2369387488226269,11,7,-0.0073665569645156,-0.1824813747555781,0.9683983315219682
COPS2,CETP,-2.218058960232064,0.0425652992679585,-0.9901270377930916,11,7,-0.1700779324765471,-0.0693088364240421,0.9683983315219682
COPS2,CFAP100,2.7995682635459067,0.0234402415701684,1.4414353306345864,11,7,0.0455782406026018,-0.0334171803141234,0.9683983315219682
COPS2,CFAP69,3.395338894971584,0.0039541607264873,1.5974373389065777,11,7,0.0898432064225028,-0.0348681019425619,0.9683983315219682
COPS2,CFAP97D1,2.347578792835689,0.0329227473525215,1.0514514787582614,11,7,-0.1940652176005057,-0.2902200623324193,0.9683983315219682
COPS2,CH25H,3.2330592599085506,0.0052880326121166,1.5026057782504634,11,7,-0.0395249910085373,-0.1550765089314417,0.9683983315219682
COPS2,CHCHD2,-3.67731098407637,0.0028538588502202,-1.7802772057310456,11,7,-0.4606319262520487,-0.3024962166390063,0.9683983315219682
COPS2,CHCHD3,-2.2354221336501925,0.0400034959815859,-1.0232348355728595,11,7,-0.3407718969530996,-0.2116808035546096,0.9683983315219682
COPS2,CHCHD5,2.3854475621330766,0.0393549528085184,1.1995960287145382,11,7,-0.1864268238819935,-0.2949520743590107,0.9683983315219682
COPS2,CHCT1,2.572345833547024,0.0208443033928347,1.2028534195822222,11,7,0.0945227692754849,-0.0181116648486015,0.9683983315219682
COPS2,CHD8,2.192860935831242,0.0439904577084108,0.9875947285820268,11,7,-0.2929410118113204,-0.5597952895301322,0.9683983315219682
COPS2,CHSY3,-2.182486968915515,0.0451153653142909,-0.9793857716365438,11,7,-0.0189297894837809,0.0714148437459169,0.9683983315219682
COPS2,CLDN7,-2.504863926874238,0.0290542352726386,-1.2358429340820063,11,7,-0.1357313823896528,-0.0180778199870873,0.9683983315219682
COPS2,CLIP3,2.581826063433008,0.0236980455513992,1.2577937247933677,11,7,0.0147565624584927,-0.1225059549933717,0.9683983315219682
COPS2,CLNK,2.866419214939613,0.0112376913991582,1.3249075033729187,11,7,0.1444360322062692,0.0594980948309012,0.9683983315219682
COPS2,CLPP,3.322067338081049,0.0096792033164824,1.6956771204678978,11,7,-0.1193403002175499,-0.3118453180028458,0.9683983315219682
COPS2,CNDP1,2.206452362586856,0.0423460352076735,1.0077062096611695,11,7,0.0914465078086018,0.0178393878015925,0.9683983315219682
COPS2,COG6,2.466821190421215,0.038528135398347,1.2663626483342658,11,7,-0.3883488921159134,-0.5792745845716819,0.9683983315219682
COPS2,COL4A1,-2.2716492165993127,0.0379358344810875,-1.0655999481527316,11,7,-0.0610133502134222,0.0410649873314761,0.9683983315219682
COPS2,COL8A1,-2.353767123959864,0.032149323744514,-1.1002415573289934,11,7,-0.0996482616663087,0.0381143597179415,0.9683983315219682
COPS2,COMMD3,-2.3582877877563155,0.0314773448075277,-1.0748350463953182,11,7,-0.2278981995843004,-0.0693090524742583,0.9683983315219682
COPS2,COMMD6,-2.4652589023512053,0.0289562577190515,-1.1967558543706804,11,7,-0.2251948283847398,-0.1310651702364645,0.9683983315219682
COPS2,COPE,2.608492614550357,0.0191551686383161,1.2109833384035775,11,7,-1.0061084546881107,-1.3721408516335285,0.9683983315219682
COPS2,COPS6,2.4433594509380674,0.0273937154957265,1.092744145074488,11,7,-1.4639686567559669,-1.778652156486212,0.9683983315219682
COPS2,CORO2B,-2.8940523762565915,0.0127739564452031,-1.4021339312934549,11,7,-0.0080670144189486,0.0540575407540604,0.9683983315219682
COPS2,CPA2,-2.204076983915205,0.0467921917624244,-1.0696533140648206,11,7,-0.005194369486684,0.0710757263118777,0.9683983315219682
COPS2,CPS1,-2.22127913376505,0.0465196751304263,-1.0863173650145843,11,7,0.1409547592200659,0.2462369114771265,0.9683983315219682
COPS2,CPT1B,-2.26187124446969,0.0388108305438697,-1.0635387270423973,11,7,-0.067772011779083,0.0745152833544683,0.9683983315219682
COPS2,CRK,-2.468846147127532,0.026370255453236,-1.099503355357346,11,7,-0.3611207323653248,-0.0695038601908537,0.9683983315219682
COPS2,CRLF1,-2.2441735621016043,0.0412820960276475,-1.0694700119157008,11,7,-0.1610241898811631,-0.1020959726952298,0.9683983315219682
COPS2,CRMP1,-2.499136810041576,0.0237161601619633,-1.147614589943391,11,7,-0.0497472385982273,0.0676152256849125,0.9683983315219682
COPS2,CROT,2.432507275059233,0.027106792801474,1.1145635912833842,11,7,0.1368593984278346,0.0247302063024293,0.9683983315219682
COPS2,CRYBG1,3.0797378131984465,0.0071787794917217,1.414593644846257,11,7,0.103714274852076,0.0227615008920728,0.9683983315219682
COPS2,CTF1,-2.2304047045499167,0.040620889762026,-1.0107846546248307,11,7,-0.1289375956858119,-0.0600140522175313,0.9683983315219682
COPS2,CTSC,2.282577420231149,0.0370773571803595,1.0695523034746883,11,7,0.1204973983962564,0.0483670260349591,0.9683983315219682
COPS2,CTXN2,2.3360171855497907,0.0382469298650251,1.1455541495575907,11,7,0.2101366426857095,0.1121227437896628,0.9683983315219682
COPS2,CUEDC2,-2.414108588948978,0.031634931641787,-1.169997348574635,11,7,0.1403722485199872,0.2584853013371695,0.9683983315219682
COPS2,CWF19L1,2.3602249758204987,0.0319156120185717,1.0604481770906191,11,7,-0.141666217480195,-0.2478060660230728,0.9683983315219682
COPS2,CXCL14,-3.2972690430478644,0.0045486879756135,-1.5089458771955253,11,7,0.0564207192006225,0.1510246353300106,0.9683983315219682
COPS2,CYGB,-2.4603746211226234,0.0287414873815209,-1.1895614195766282,11,7,-0.0515240920956854,0.067012298304159,0.9683983315219682
COPS2,CYP39A1,2.2405929522856867,0.0481015036783792,1.1155094579800646,11,7,0.1654621945773142,0.038999890504934,0.9683983315219682
COPS2,CYP4F11,-2.9078062772399598,0.0102834249327954,-1.339044651139109,11,7,-0.1945361110352647,-0.0487220187582715,0.9683983315219682
COPS2,CYP51A1,2.628222975204591,0.0185529077537829,1.226390576593722,11,7,0.0512277494658452,-0.0480705384972663,0.9683983315219682
COPS2,CYTH2,-3.3548364113196496,0.0061908229200754,-1.447229947109666,11,7,-0.0887026170667045,0.0262172568205846,0.9683983315219682
COPS2,DACT1,2.390522653438157,0.0295289589521756,1.104296014040103,11,7,0.0265698226332192,-0.0648111145533597,0.9683983315219682
COPS2,DAZL,2.7910072305858846,0.0132232184646309,1.2647999030007036,11,7,-0.0359838898506416,-0.1351220861020055,0.9683983315219682
COPS2,DBNDD2,2.961032472178321,0.0095073911094792,1.3316459294144845,11,7,0.1909712122867858,0.102859846360122,0.9683983315219682
COPS2,DBNL,-2.4763641799051,0.0263812403278922,-1.0978775703910035,11,7,-0.1487010572400834,0.0195817797838281,0.9683983315219682
COPS2,DCLK2,2.5215526056503426,0.0240627031463698,1.1988680829374605,11,7,-0.0071772411872637,-0.1423102570220312,0.9683983315219682
COPS2,DCLRE1A,2.327674591701001,0.0392176668757402,1.1443012134086437,11,7,0.0798896766960122,-0.0137532660995016,0.9683983315219682
COPS2,DCUN1D3,-2.316298918362658,0.0341329061687484,-1.0626182440841891,11,7,-0.0025798249495611,0.1064761457391115,0.9683983315219682
COPS2,DDIT4L,2.879704539104956,0.0129240431205995,1.3915889932573466,11,7,0.0646228004303174,-0.0308127058982688,0.9683983315219682
COPS2,DDR2,2.258539037915343,0.0430897348824932,1.101544732023063,11,7,-0.0256301687311104,-0.1232096993188412,0.9683983315219682
COPS2,DDX39A,-2.647598615408315,0.0198278158331992,-1.275274129208908,11,7,-0.1989081264796288,-0.0663989720688643,0.9683983315219682
COPS2,DDX4,2.8216079238659475,0.0156104744643811,1.3810090551754788,11,7,-0.0477444331794389,-0.194105817979712,0.9683983315219682
COPS2,DDX5,2.462481123675254,0.0348545109596012,1.240151237425861,11,7,-0.7098978359047933,-0.967417326158376,0.9683983315219682
COPS2,DECR1,2.889213332366941,0.0176288442563049,1.4609038844429645,11,7,0.0256020127273278,-0.1126000371137152,0.9683983315219682
COPS2,DEFB113,2.729782634665428,0.0170226425249254,1.316233993765718,11,7,0.1193275049388528,0.0073865600729048,0.9683983315219682
COPS2,DEFB123,2.481932407116585,0.0245676294643044,1.1431809572550335,11,7,0.1159142179412093,0.0493539055250706,0.9683983315219682
COPS2,DENND3,-2.3452184577951907,0.0325689015727048,-1.0597029775300706,11,7,-0.0948237767289501,0.0141388815686647,0.9683983315219682
COPS2,DEPDC5,2.573770350589492,0.0213760953397035,1.1475603075820895,11,7,0.2246647058664029,0.0357286079705706,0.9683983315219682
COPS2,DGKI,-2.494360558334024,0.0250663897692118,-1.1111394981546967,11,7,-0.0493137643586088,0.0411925982496673,0.9683983315219682
